config_id,source,direction,entry_pct,exit_pct,take_profit_pct,stop_loss_pct,max_hold_snapshots,notional_pct,max_concurrent,sessions,positive_sessions,total_trades,total_wins,total_losses,total_pnl,avg_pnl,max_drawdown,total_fees
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,0.75,2.5,9999,0.35,5,4,2,7,7,0,25.281145,6.320286,3.444615,4.970931
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,0.75,2.5,9999,0.35,8,4,2,7,7,0,25.281145,6.320286,3.444615,4.970931
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,2,1.25,9999,0.35,2,4,2,7,7,0,25.057275,6.264319,5.083162,4.970737
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,2,1.25,9999,0.35,5,4,2,7,7,0,25.057275,6.264319,5.083162,4.970737
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,2,1.25,9999,0.35,8,4,2,7,7,0,25.057275,6.264319,5.083162,4.970737
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,2,2.5,9999,0.35,2,4,2,7,7,0,25.057275,6.264319,5.083162,4.970737
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,2,2.5,9999,0.35,5,4,2,7,7,0,25.057275,6.264319,5.083162,4.970737
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,2,2.5,9999,0.35,8,4,2,7,7,0,25.057275,6.264319,5.083162,4.970737
perp_gap_fade_e0p35_x0_tp2_sl0p75_h15_n0p35_m2,perp_gap,fade,0.35,0,2,0.75,15,0.35,2,4,1,39,17,22,24.960224,6.240056,12.085204,27.415804
perp_gap_fade_e0p35_x0_tp2_sl1p25_h15_n0p35_m2,perp_gap,fade,0.35,0,2,1.25,15,0.35,2,4,1,39,17,22,24.960224,6.240056,12.085204,27.415804
perp_gap_fade_e0p35_x0_tp2_sl2p5_h15_n0p35_m2,perp_gap,fade,0.35,0,2,2.5,15,0.35,2,4,1,39,17,22,24.960224,6.240056,12.085204,27.415804
perp_gap_fade_e0p35_x0_tp1p25_sl0p75_h30_n0p35_m5,perp_gap,fade,0.35,0,1.25,0.75,30,0.35,5,4,2,30,18,12,24.851772,6.212943,9.271964,21.09284
perp_gap_fade_e0p35_x0_tp1p25_sl0p75_h30_n0p35_m8,perp_gap,fade,0.35,0,1.25,0.75,30,0.35,8,4,2,30,18,12,24.851772,6.212943,9.271964,21.09284
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h9999_n0p5_m2,perp_gap,fade,0.35,0.1,0.75,0.75,9999,0.5,2,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h9999_n0p5_m5,perp_gap,fade,0.35,0.1,0.75,0.75,9999,0.5,5,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h9999_n0p5_m8,perp_gap,fade,0.35,0.1,0.75,0.75,9999,0.5,8,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h9999_n0p5_m2,perp_gap,fade,0.35,0.1,0.75,1.25,9999,0.5,2,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h9999_n0p5_m5,perp_gap,fade,0.35,0.1,0.75,1.25,9999,0.5,5,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h9999_n0p5_m8,perp_gap,fade,0.35,0.1,0.75,1.25,9999,0.5,8,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h9999_n0p5_m2,perp_gap,fade,0.35,0.1,0.75,2.5,9999,0.5,2,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h9999_n0p5_m5,perp_gap,fade,0.35,0.1,0.75,2.5,9999,0.5,5,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h9999_n0p5_m8,perp_gap,fade,0.35,0.1,0.75,2.5,9999,0.5,8,4,2,15,10,5,24.372931,6.093233,11.394478,15.200184
perp_gap_fade_e0p2_x0_tp0p75_sl2p5_h9999_n0p2_m5,perp_gap,fade,0.2,0,0.75,2.5,9999,0.2,5,4,2,43,25,18,24.230858,6.057714,7.531184,17.373502
perp_gap_fade_e0p5_x0_tp2_sl0p75_h30_n0p35_m2,perp_gap,fade,0.5,0,2,0.75,30,0.35,2,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl0p75_h30_n0p35_m5,perp_gap,fade,0.5,0,2,0.75,30,0.35,5,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl0p75_h30_n0p35_m8,perp_gap,fade,0.5,0,2,0.75,30,0.35,8,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl1p25_h30_n0p35_m2,perp_gap,fade,0.5,0,2,1.25,30,0.35,2,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl1p25_h30_n0p35_m5,perp_gap,fade,0.5,0,2,1.25,30,0.35,5,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl1p25_h30_n0p35_m8,perp_gap,fade,0.5,0,2,1.25,30,0.35,8,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl2p5_h30_n0p35_m2,perp_gap,fade,0.5,0,2,2.5,30,0.35,2,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl2p5_h30_n0p35_m5,perp_gap,fade,0.5,0,2,2.5,30,0.35,5,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p5_x0_tp2_sl2p5_h30_n0p35_m8,perp_gap,fade,0.5,0,2,2.5,30,0.35,8,4,2,8,7,1,24.19574,6.048935,2.37622,5.675799
perp_gap_fade_e0p2_x0_tp0p75_sl1p25_h9999_n0p2_m5,perp_gap,fade,0.2,0,0.75,1.25,9999,0.2,5,4,2,55,32,23,24.061835,6.015459,7.091927,22.227381
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h30_n0p35_m2,perp_gap,fade,0.35,0,1.25,1.25,30,0.35,2,4,2,29,17,12,23.640041,5.91001,8.166683,20.490492
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h30_n0p35_m2,perp_gap,fade,0.35,0,1.25,2.5,30,0.35,2,4,2,29,17,12,23.640041,5.91001,8.166683,20.490492
perp_gap_fade_e0p35_x0_tp0p75_sl1p25_h30_n0p35_m5,perp_gap,fade,0.35,0,0.75,1.25,30,0.35,5,4,2,30,18,12,23.301654,5.825413,8.46775,21.09526
perp_gap_fade_e0p35_x0_tp0p75_sl1p25_h30_n0p35_m8,perp_gap,fade,0.35,0,0.75,1.25,30,0.35,8,4,2,30,18,12,23.301654,5.825413,8.46775,21.09526
perp_gap_fade_e0p35_x0_tp0p75_sl2p5_h30_n0p35_m5,perp_gap,fade,0.35,0,0.75,2.5,30,0.35,5,4,2,30,18,12,23.301654,5.825413,8.46775,21.09526
perp_gap_fade_e0p35_x0_tp0p75_sl2p5_h30_n0p35_m8,perp_gap,fade,0.35,0,0.75,2.5,30,0.35,8,4,2,30,18,12,23.301654,5.825413,8.46775,21.09526
perp_gap_fade_e0p35_x0_tp1p25_sl0p75_h30_n0p35_m2,perp_gap,fade,0.35,0,1.25,0.75,30,0.35,2,4,2,29,17,12,22.834734,5.708684,8.971137,20.485733
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h30_n0p35_m5,perp_gap,fade,0.35,0,0.75,0.75,30,0.35,5,4,2,30,18,12,22.495159,5.62379,9.271964,21.090016
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h30_n0p35_m8,perp_gap,fade,0.35,0,0.75,0.75,30,0.35,8,4,2,30,18,12,22.495159,5.62379,9.271964,21.090016
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h9999_n0p2_m5,perp_gap,fade,0.35,0.1,2,0.75,9999,0.2,5,4,2,20,16,4,22.010244,5.502561,2.781685,8.090534
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h9999_n0p2_m8,perp_gap,fade,0.35,0.1,2,0.75,9999,0.2,8,4,2,20,16,4,22.010244,5.502561,2.781685,8.090534
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h9999_n0p2_m5,perp_gap,fade,0.35,0.1,2,1.25,9999,0.2,5,4,2,20,16,4,22.010244,5.502561,2.781685,8.090534
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h9999_n0p2_m8,perp_gap,fade,0.35,0.1,2,1.25,9999,0.2,8,4,2,20,16,4,22.010244,5.502561,2.781685,8.090534
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h9999_n0p2_m5,perp_gap,fade,0.35,0.1,2,2.5,9999,0.2,5,4,2,20,16,4,22.010244,5.502561,2.781685,8.090534
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h9999_n0p2_m8,perp_gap,fade,0.35,0.1,2,2.5,9999,0.2,8,4,2,20,16,4,22.010244,5.502561,2.781685,8.090534
perp_gap_fade_e0p5_x0_tp2_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.5,0,2,0.75,9999,0.35,2,4,2,7,6,1,21.689843,5.422461,5.813728,4.957624
perp_gap_fade_e0p5_x0_tp2_sl0p75_h9999_n0p35_m5,perp_gap,fade,0.5,0,2,0.75,9999,0.35,5,4,2,7,6,1,21.689843,5.422461,5.813728,4.957624
perp_gap_fade_e0p5_x0_tp2_sl0p75_h9999_n0p35_m8,perp_gap,fade,0.5,0,2,0.75,9999,0.35,8,4,2,7,6,1,21.689843,5.422461,5.813728,4.957624
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h30_n0p35_m2,perp_gap,fade,0.5,0.1,2,0.75,30,0.35,2,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h30_n0p35_m5,perp_gap,fade,0.5,0.1,2,0.75,30,0.35,5,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h30_n0p35_m8,perp_gap,fade,0.5,0.1,2,0.75,30,0.35,8,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h30_n0p35_m2,perp_gap,fade,0.5,0.1,2,1.25,30,0.35,2,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h30_n0p35_m5,perp_gap,fade,0.5,0.1,2,1.25,30,0.35,5,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h30_n0p35_m8,perp_gap,fade,0.5,0.1,2,1.25,30,0.35,8,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h30_n0p35_m2,perp_gap,fade,0.5,0.1,2,2.5,30,0.35,2,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h30_n0p35_m5,perp_gap,fade,0.5,0.1,2,2.5,30,0.35,5,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h30_n0p35_m8,perp_gap,fade,0.5,0.1,2,2.5,30,0.35,8,4,2,8,7,1,21.596568,5.399142,1.931761,5.674331
perp_gap_fade_e0p5_x0_tp2_sl0p75_h15_n0p35_m2,perp_gap,fade,0.5,0,2,0.75,15,0.35,2,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl0p75_h15_n0p35_m5,perp_gap,fade,0.5,0,2,0.75,15,0.35,5,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl0p75_h15_n0p35_m8,perp_gap,fade,0.5,0,2,0.75,15,0.35,8,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl1p25_h15_n0p35_m2,perp_gap,fade,0.5,0,2,1.25,15,0.35,2,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl1p25_h15_n0p35_m5,perp_gap,fade,0.5,0,2,1.25,15,0.35,5,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl1p25_h15_n0p35_m8,perp_gap,fade,0.5,0,2,1.25,15,0.35,8,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl2p5_h15_n0p35_m2,perp_gap,fade,0.5,0,2,2.5,15,0.35,2,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl2p5_h15_n0p35_m5,perp_gap,fade,0.5,0,2,2.5,15,0.35,5,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp2_sl2p5_h15_n0p35_m8,perp_gap,fade,0.5,0,2,2.5,15,0.35,8,4,2,9,6,3,21.49018,5.372545,2.99276,6.369405
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h30_n0p35_m2,perp_gap,fade,0.5,0,0.75,0.75,30,0.35,2,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h30_n0p35_m5,perp_gap,fade,0.5,0,0.75,0.75,30,0.35,5,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h30_n0p35_m8,perp_gap,fade,0.5,0,0.75,0.75,30,0.35,8,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h30_n0p35_m2,perp_gap,fade,0.5,0,0.75,1.25,30,0.35,2,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h30_n0p35_m5,perp_gap,fade,0.5,0,0.75,1.25,30,0.35,5,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h30_n0p35_m8,perp_gap,fade,0.5,0,0.75,1.25,30,0.35,8,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h30_n0p35_m2,perp_gap,fade,0.5,0,0.75,2.5,30,0.35,2,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h30_n0p35_m5,perp_gap,fade,0.5,0,0.75,2.5,30,0.35,5,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h30_n0p35_m8,perp_gap,fade,0.5,0,0.75,2.5,30,0.35,8,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h30_n0p35_m2,perp_gap,fade,0.5,0,1.25,0.75,30,0.35,2,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h30_n0p35_m5,perp_gap,fade,0.5,0,1.25,0.75,30,0.35,5,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h30_n0p35_m8,perp_gap,fade,0.5,0,1.25,0.75,30,0.35,8,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h30_n0p35_m2,perp_gap,fade,0.5,0,1.25,1.25,30,0.35,2,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h30_n0p35_m5,perp_gap,fade,0.5,0,1.25,1.25,30,0.35,5,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h30_n0p35_m8,perp_gap,fade,0.5,0,1.25,1.25,30,0.35,8,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h30_n0p35_m2,perp_gap,fade,0.5,0,1.25,2.5,30,0.35,2,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h30_n0p35_m5,perp_gap,fade,0.5,0,1.25,2.5,30,0.35,5,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h30_n0p35_m8,perp_gap,fade,0.5,0,1.25,2.5,30,0.35,8,4,2,8,7,1,21.450122,5.362531,1.930828,5.673051
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h9999_n0p2_m2,perp_gap,fade,0.35,0.1,2,0.75,9999,0.2,2,4,2,19,15,4,21.411901,5.352975,2.781685,7.684759
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h9999_n0p2_m2,perp_gap,fade,0.35,0.1,2,1.25,9999,0.2,2,4,2,19,15,4,21.411901,5.352975,2.781685,7.684759
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h9999_n0p2_m2,perp_gap,fade,0.35,0.1,2,2.5,9999,0.2,2,4,2,19,15,4,21.411901,5.352975,2.781685,7.684759
perp_gap_fade_e0p1_x0_tp0p75_sl0p75_h9999_n0p5_m5,perp_gap,fade,0.1,0,0.75,0.75,9999,0.5,5,4,1,21,15,6,21.286553,5.321638,8.810422,20.299995
perp_gap_fade_e0p1_x0_tp0p75_sl0p75_h9999_n0p5_m8,perp_gap,fade,0.1,0,0.75,0.75,9999,0.5,8,4,1,21,15,6,21.286553,5.321638,8.810422,20.299995
perp_gap_fade_e0p35_x0_tp0p75_sl1p25_h30_n0p35_m2,perp_gap,fade,0.35,0,0.75,1.25,30,0.35,2,4,2,29,17,12,21.283001,5.32075,8.166683,20.487667
perp_gap_fade_e0p35_x0_tp0p75_sl2p5_h30_n0p35_m2,perp_gap,fade,0.35,0,0.75,2.5,30,0.35,2,4,2,29,17,12,21.283001,5.32075,8.166683,20.487667
perp_gap_fade_e0p1_x0_tp0p75_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.1,0,0.75,2.5,9999,0.35,5,4,2,13,6,7,21.245819,5.311455,7.592325,8.673103
perp_gap_fade_e0p1_x0_tp0p75_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.1,0,0.75,2.5,9999,0.35,8,4,2,13,6,7,21.245819,5.311455,7.592325,8.673103
perp_gap_fade_e0p1_x0_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.1,0,1.25,2.5,9999,0.35,5,4,2,11,4,7,21.133655,5.283414,7.592325,7.343531
perp_gap_fade_e0p1_x0_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.1,0,1.25,2.5,9999,0.35,8,4,2,11,4,7,21.133655,5.283414,7.592325,7.343531
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h30_n0p35_m2,perp_gap,fade,0.5,0.1,0.75,0.75,30,0.35,2,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h30_n0p35_m5,perp_gap,fade,0.5,0.1,0.75,0.75,30,0.35,5,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h30_n0p35_m8,perp_gap,fade,0.5,0.1,0.75,0.75,30,0.35,8,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h30_n0p35_m2,perp_gap,fade,0.5,0.1,0.75,1.25,30,0.35,2,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h30_n0p35_m5,perp_gap,fade,0.5,0.1,0.75,1.25,30,0.35,5,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h30_n0p35_m8,perp_gap,fade,0.5,0.1,0.75,1.25,30,0.35,8,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h30_n0p35_m2,perp_gap,fade,0.5,0.1,0.75,2.5,30,0.35,2,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h30_n0p35_m5,perp_gap,fade,0.5,0.1,0.75,2.5,30,0.35,5,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h30_n0p35_m8,perp_gap,fade,0.5,0.1,0.75,2.5,30,0.35,8,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h30_n0p35_m2,perp_gap,fade,0.5,0.1,1.25,0.75,30,0.35,2,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h30_n0p35_m5,perp_gap,fade,0.5,0.1,1.25,0.75,30,0.35,5,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h30_n0p35_m8,perp_gap,fade,0.5,0.1,1.25,0.75,30,0.35,8,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h30_n0p35_m2,perp_gap,fade,0.5,0.1,1.25,1.25,30,0.35,2,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h30_n0p35_m5,perp_gap,fade,0.5,0.1,1.25,1.25,30,0.35,5,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h30_n0p35_m8,perp_gap,fade,0.5,0.1,1.25,1.25,30,0.35,8,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h30_n0p35_m2,perp_gap,fade,0.5,0.1,1.25,2.5,30,0.35,2,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h30_n0p35_m5,perp_gap,fade,0.5,0.1,1.25,2.5,30,0.35,5,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h30_n0p35_m8,perp_gap,fade,0.5,0.1,1.25,2.5,30,0.35,8,4,2,8,7,1,21.10673,5.276682,1.930828,5.672468
perp_gap_fade_e0p1_x0_tp2_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.1,0,2,1.25,9999,0.35,5,4,2,14,7,7,20.780755,5.195189,9.640778,9.476439
perp_gap_fade_e0p1_x0_tp2_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.1,0,2,1.25,9999,0.35,8,4,2,14,7,7,20.780755,5.195189,9.640778,9.476439
perp_gap_fade_e0p2_x0_tp0p75_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.2,0,0.75,2.5,9999,0.35,5,4,2,13,6,7,20.78025,5.195063,7.592325,8.672637
perp_gap_fade_e0p2_x0_tp0p75_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.2,0,0.75,2.5,9999,0.35,8,4,2,13,6,7,20.78025,5.195063,7.592325,8.672637
perp_gap_fade_e0p1_x0_tp2_sl0p75_h9999_n0p35_m5,perp_gap,fade,0.1,0,2,0.75,9999,0.35,5,4,2,21,10,11,20.742655,5.185664,15.42727,14.288017
perp_gap_fade_e0p1_x0_tp2_sl0p75_h9999_n0p35_m8,perp_gap,fade,0.1,0,2,0.75,9999,0.35,8,4,2,21,10,11,20.742655,5.185664,15.42727,14.288017
perp_gap_fade_e0p2_x0_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.2,0,1.25,2.5,9999,0.35,5,4,2,11,4,7,20.668086,5.167022,7.592325,7.343065
perp_gap_fade_e0p2_x0_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.2,0,1.25,2.5,9999,0.35,8,4,2,11,4,7,20.668086,5.167022,7.592325,7.343065
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h30_n0p35_m2,perp_gap,fade,0.35,0,0.75,0.75,30,0.35,2,4,2,29,17,12,20.478121,5.11953,8.971137,20.482909
perp_gap_fade_e0p35_x0_tp2_sl1p25_h30_n0p2_m5,perp_gap,fade,0.35,0,2,1.25,30,0.2,5,4,2,30,18,12,20.429576,5.107394,4.846499,12.084263
perp_gap_fade_e0p35_x0_tp2_sl1p25_h30_n0p2_m8,perp_gap,fade,0.35,0,2,1.25,30,0.2,8,4,2,30,18,12,20.429576,5.107394,4.846499,12.084263
perp_gap_fade_e0p35_x0_tp2_sl2p5_h30_n0p2_m5,perp_gap,fade,0.35,0,2,2.5,30,0.2,5,4,2,30,18,12,20.429576,5.107394,4.846499,12.084263
perp_gap_fade_e0p35_x0_tp2_sl2p5_h30_n0p2_m8,perp_gap,fade,0.35,0,2,2.5,30,0.2,8,4,2,30,18,12,20.429576,5.107394,4.846499,12.084263
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,2,0.75,9999,0.35,2,4,2,7,6,1,20.372528,5.093132,4.231166,4.959493
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,2,0.75,9999,0.35,5,4,2,7,6,1,20.372528,5.093132,4.231166,4.959493
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,2,0.75,9999,0.35,8,4,2,7,6,1,20.372528,5.093132,4.231166,4.959493
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h30_n0p35_m2,perp_gap,fade,0.35,0.1,2,0.75,30,0.35,2,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h30_n0p35_m5,perp_gap,fade,0.35,0.1,2,0.75,30,0.35,5,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h30_n0p35_m8,perp_gap,fade,0.35,0.1,2,0.75,30,0.35,8,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h30_n0p35_m2,perp_gap,fade,0.35,0.1,2,1.25,30,0.35,2,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
