strategy_id,family,params_hash,sessions,trades,blocks,net_pnl,max_dd,fees,slippage,turnover,score_pnl,score_safety,cost_stress_pnl,min_leave_one_session_pnl,leave_one_token_out_pnl,threshold_minus_10_pnl,threshold_plus_10_pnl,profit_concentration,overfit_status
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h9999_n0_65_m2,GapFade,c44140dda5767d01,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h9999_n0_65_m5,GapFade,82826caff22b89cf,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h9999_n0_65_m8,GapFade,c5e243ba62ba4456,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h9999_n0_65_m2,GapFade,41014f4689f5f1d0,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h9999_n0_65_m5,GapFade,f3385d329a8f68aa,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h9999_n0_65_m8,GapFade,88f22b53fb52aee1,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h9999_n0_65_m2,GapFade,77ba32837aad04a3,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h9999_n0_65_m5,GapFade,fff7792b71b1fe80,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h9999_n0_65_m8,GapFade,0e7c8a6cd3a8f89f,4,6,70,70.660661,5.220366,7.343108,3.671554,7343.108115,68.621259,58.298375,69.192039,25.831133,71.369703,64.640653,61.814226,0.634434,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl0_75_h9999_n0_65_m2,GapFade,2aeca750980f7ab8,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl0_75_h9999_n0_65_m5,GapFade,1c1d01d6b3c4dbe5,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl0_75_h9999_n0_65_m8,GapFade,35af794ece81d9f7,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl1_25_h9999_n0_65_m2,GapFade,bb7d01c0266d0150,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl1_25_h9999_n0_65_m5,GapFade,1e59ee3283a0486e,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl1_25_h9999_n0_65_m8,GapFade,688a47c9fcea2ae6,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl2_5_h9999_n0_65_m2,GapFade,b26ac174ea7876c5,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl2_5_h9999_n0_65_m5,GapFade,bfb3b306f1b69172,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_05_tp2_sl2_5_h9999_n0_65_m8,GapFade,a1c3f558e9638cf2,4,11,65,55.898305,6.471019,14.654921,7.32746,14654.920824,52.815058,37.253806,52.967321,21.551933,57.202035,50.693695,48.457762,0.614444,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h90_n0_65_m2,GapFade,5a3fb648d0cfc62e,4,18,58,57.411476,13.006014,21.893025,10.946513,21893.02546,51.97067,21.902936,53.032871,12.581948,58.123068,51.723907,49.427448,0.780846,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h90_n0_65_m5,GapFade,bdc9ec1d8216e464,4,18,58,57.411476,13.006014,21.893025,10.946513,21893.02546,51.97067,21.902936,53.032871,12.581948,58.123068,51.723907,49.427448,0.780846,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h90_n0_65_m8,GapFade,df25ce4aab93f54a,4,18,58,57.411476,13.006014,21.893025,10.946513,21893.02546,51.97067,21.902936,53.032871,12.581948,58.123068,51.723907,49.427448,0.780846,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h90_n0_65_m2,GapFade,38c37c3c390aeca3,4,18,58,56.80819,13.607761,21.890853,10.945426,21890.852766,51.217164,20.097242,52.430019,11.978662,57.519782,51.168992,48.896665,0.789138,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h90_n0_65_m5,GapFade,dc3cf130c3b1b5e1,4,18,58,56.80819,13.607761,21.890853,10.945426,21890.852766,51.217164,20.097242,52.430019,11.978662,57.519782,51.168992,48.896665,0.789138,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h90_n0_65_m8,GapFade,79f7507ac63ee701,4,18,58,56.80819,13.607761,21.890853,10.945426,21890.852766,51.217164,20.097242,52.430019,11.978662,57.519782,51.168992,48.896665,0.789138,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h90_n0_65_m2,GapFade,ff31edd11179c002,4,18,58,56.80819,13.607761,21.890853,10.945426,21890.852766,51.217164,20.097242,52.430019,11.978662,57.519782,51.168992,48.896665,0.789138,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h90_n0_65_m5,GapFade,271aee59cebd704c,4,18,58,56.80819,13.607761,21.890853,10.945426,21890.852766,51.217164,20.097242,52.430019,11.978662,57.519782,51.168992,48.896665,0.789138,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h90_n0_65_m8,GapFade,cd0f55eaa5c06a94,4,18,58,56.80819,13.607761,21.890853,10.945426,21890.852766,51.217164,20.097242,52.430019,11.978662,57.519782,51.168992,48.896665,0.789138,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h9999_n0_65_m2,GapFade,1d97724cdd7b01dc,4,6,70,52.149335,9.436365,7.959151,3.979575,7959.151551,48.994329,31.047029,50.557505,19.652742,53.4537,47.579431,45.493457,0.623145,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h9999_n0_65_m5,GapFade,cf23e64df1fffb1f,4,6,70,52.149335,9.436365,7.959151,3.979575,7959.151551,48.994329,31.047029,50.557505,19.652742,53.4537,47.579431,45.493457,0.623145,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h9999_n0_65_m8,GapFade,6bd4ea159b45a5c2,4,6,70,52.149335,9.436365,7.959151,3.979575,7959.151551,48.994329,31.047029,50.557505,19.652742,53.4537,47.579431,45.493457,0.623145,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h9999_n0_65_m2,GapFade,f9cd9e6d377f175d,4,6,70,52.149335,9.436365,7.959151,3.979575,7959.151551,48.994329,31.047029,50.557505,19.652742,53.4537,47.579431,45.493457,0.623145,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h9999_n0_65_m5,GapFade,8a1a43e637017cbd,4,6,70,52.149335,9.436365,7.959151,3.979575,7959.151551,48.994329,31.047029,50.557505,19.652742,53.4537,47.579431,45.493457,0.623145,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h9999_n0_65_m8,GapFade,447bc51034e312fa,4,6,70,52.149335,9.436365,7.959151,3.979575,7959.151551,48.994329,31.047029,50.557505,19.652742,53.4537,47.579431,45.493457,0.623145,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h9999_n0_65_m2,GapFade,284ef7c75b12986e,4,6,70,52.107082,9.284193,7.958684,3.979342,7958.683808,48.990165,31.309354,50.515345,19.008436,53.410812,47.540581,45.456298,0.635204,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h9999_n0_65_m5,GapFade,badd315e461e4cc4,4,6,70,52.107082,9.284193,7.958684,3.979342,7958.683808,48.990165,31.309354,50.515345,19.008436,53.410812,47.540581,45.456298,0.635204,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h9999_n0_65_m8,GapFade,fd89e8d8f08e2229,4,6,70,52.107082,9.284193,7.958684,3.979342,7958.683808,48.990165,31.309354,50.515345,19.008436,53.410812,47.540581,45.456298,0.635204,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h9999_n0_65_m2,GapFade,af844f0446740dc2,4,6,70,52.107082,9.284193,7.958684,3.979342,7958.683808,48.990165,31.309354,50.515345,19.008436,53.410812,47.540581,45.456298,0.635204,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h9999_n0_65_m5,GapFade,08b74ec28ae21bed,4,6,70,52.107082,9.284193,7.958684,3.979342,7958.683808,48.990165,31.309354,50.515345,19.008436,53.410812,47.540581,45.456298,0.635204,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h9999_n0_65_m8,GapFade,98cb43b9761d128b,4,6,70,52.107082,9.284193,7.958684,3.979342,7958.683808,48.990165,31.309354,50.515345,19.008436,53.410812,47.540581,45.456298,0.635204,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h9999_n0_65_m2,GapFade,b3db7e8d6fcf0016,4,7,69,51.280017,6.473954,9.311911,4.655956,9311.910966,48.730337,35.401154,49.417635,14.546548,52.584382,46.71202,44.660819,0.716331,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h9999_n0_65_m5,GapFade,bd09caee92bec03c,4,7,69,51.280017,6.473954,9.311911,4.655956,9311.910966,48.730337,35.401154,49.417635,14.546548,52.584382,46.71202,44.660819,0.716331,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h9999_n0_65_m8,GapFade,d7e59b4239a771d5,4,7,69,51.280017,6.473954,9.311911,4.655956,9311.910966,48.730337,35.401154,49.417635,14.546548,52.584382,46.71202,44.660819,0.716331,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h9999_n0_65_m2,GapFade,611e0dda72ad4eec,4,7,69,51.280017,6.473954,9.311911,4.655956,9311.910966,48.730337,35.401154,49.417635,14.546548,52.584382,46.71202,44.660819,0.716331,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h9999_n0_65_m5,GapFade,55937424c45e6b86,4,7,69,51.280017,6.473954,9.311911,4.655956,9311.910966,48.730337,35.401154,49.417635,14.546548,52.584382,46.71202,44.660819,0.716331,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h9999_n0_65_m8,GapFade,e380fd21b56a9668,4,7,69,51.280017,6.473954,9.311911,4.655956,9311.910966,48.730337,35.401154,49.417635,14.546548,52.584382,46.71202,44.660819,0.716331,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl1_25_h9999_n0_65_m2,GapFade,927a6f20fbf3bdcd,4,7,69,51.088493,6.473954,9.310895,4.655447,9310.894458,48.538915,35.210138,49.226314,13.905468,52.392223,46.535869,44.492329,0.727816,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl1_25_h9999_n0_65_m5,GapFade,6078ddf890ee6a56,4,7,69,51.088493,6.473954,9.310895,4.655447,9310.894458,48.538915,35.210138,49.226314,13.905468,52.392223,46.535869,44.492329,0.727816,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl1_25_h9999_n0_65_m8,GapFade,9d2a2b9dca3f4d2a,4,7,69,51.088493,6.473954,9.310895,4.655447,9310.894458,48.538915,35.210138,49.226314,13.905468,52.392223,46.535869,44.492329,0.727816,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl2_5_h9999_n0_65_m2,GapFade,eae1082826b155e4,4,7,69,51.088493,6.473954,9.310895,4.655447,9310.894458,48.538915,35.210138,49.226314,13.905468,52.392223,46.535869,44.492329,0.727816,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl2_5_h9999_n0_65_m5,GapFade,c7ae4ac55d74827c,4,7,69,51.088493,6.473954,9.310895,4.655447,9310.894458,48.538915,35.210138,49.226314,13.905468,52.392223,46.535869,44.492329,0.727816,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl2_5_h9999_n0_65_m8,GapFade,e081cc351ae8de2d,4,7,69,51.088493,6.473954,9.310895,4.655447,9310.894458,48.538915,35.210138,49.226314,13.905468,52.392223,46.535869,44.492329,0.727816,pass
GapFade_perp_gap_entry0_5_exit0_1_tp1_25_sl1_25_h9999_n0_65_m2,GapFade,5dd0f55662f4987e,4,7,69,50.906854,6.473954,9.310713,4.655356,9310.712637,48.357294,35.02859,49.044711,13.905468,52.210584,46.36877,44.332496,0.726845,pass
GapFade_perp_gap_entry0_5_exit0_1_tp1_25_sl1_25_h9999_n0_65_m5,GapFade,826d044dc6045eea,4,7,69,50.906854,6.473954,9.310713,4.655356,9310.712637,48.357294,35.02859,49.044711,13.905468,52.210584,46.36877,44.332496,0.726845,pass
GapFade_perp_gap_entry0_5_exit0_1_tp1_25_sl1_25_h9999_n0_65_m8,GapFade,98b245d2e768139a,4,7,69,50.906854,6.473954,9.310713,4.655356,9310.712637,48.357294,35.02859,49.044711,13.905468,52.210584,46.36877,44.332496,0.726845,pass
GapFade_perp_gap_entry0_5_exit0_1_tp1_25_sl2_5_h9999_n0_65_m2,GapFade,b5344ecb35fa69c4,4,7,69,50.906854,6.473954,9.310713,4.655356,9310.712637,48.357294,35.02859,49.044711,13.905468,52.210584,46.36877,44.332496,0.726845,pass
GapFade_perp_gap_entry0_5_exit0_1_tp1_25_sl2_5_h9999_n0_65_m5,GapFade,4e969a6b33af2b44,4,7,69,50.906854,6.473954,9.310713,4.655356,9310.712637,48.357294,35.02859,49.044711,13.905468,52.210584,46.36877,44.332496,0.726845,pass
GapFade_perp_gap_entry0_5_exit0_1_tp1_25_sl2_5_h9999_n0_65_m8,GapFade,f2dc1e92674d64d4,4,7,69,50.906854,6.473954,9.310713,4.655356,9310.712637,48.357294,35.02859,49.044711,13.905468,52.210584,46.36877,44.332496,0.726845,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h9999_n0_5_m2,GapFade,064760f4ee573d3e,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h9999_n0_5_m5,GapFade,fe02017e33a2cb87,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl0_75_h9999_n0_5_m8,GapFade,73e27d5e3b09176a,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h9999_n0_5_m2,GapFade,ed149eb806fae58c,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h9999_n0_5_m5,GapFade,f6135256d969255b,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl1_25_h9999_n0_5_m8,GapFade,6f808d61fa8ad178,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
GapFade_perp_gap_entry0_35_exit0_tp2_sl2_5_h9999_n0_5_m2,GapFade,a64b0e35ec649b56,4,5,71,47.8575,3.998328,5.085072,2.542536,5085.071673,46.349411,39.093308,46.840486,19.847635,48.860857,43.774646,41.860346,0.585276,pass
